1	12 
2	5 
3	3 
4	8 
5	6 
6	9 
7	10 
8	3 
9	5 
10	12 
11	5 
12	8 
13	7 
14	9 
15	6 
16	11 
17	1 
18	11 
19	12 
20	6 
21	9 
22	11 
23	1 
24	2 
25	5 
26	10 
27	1 
28	9 
29	4 
30	5 
31	5 
32	3 
33	10 
34	5 
35	8 
36	3 
37	7 
38	3 
39	2 
40	5 
41	9 
42	4 
43	12 
44	5 
45	9 
46	3 
47	3 
48	5 
49	2 
50	4 
51	8 
52	6 
53	10 
54	2 
55	10 
56	9 
57	9 
58	3 
59	6 
60	3 
61	3 
62	1 
63	12 
64	8 
65	3 
66	10 
67	9 
68	2 
69	9 
70	11 
71	3 
72	10 
73	5 
74	1 
75	7 
76	6 
77	7 
78	4 
79	7 
80	11 
81	3 
82	10 
83	6 
84	5 
85	8 
86	9 
87	9 
88	8 
89	10 
90	4 
91	7 
92	6 
93	9 
94	8 
95	12 
96	1 
97	7 
98	11 
99	6 
100	1 
101	4 
102	6 
103	7 
104	10 
105	5 
106	6 
107	5 
108	9 
109	4 
110	4 
111	2 
112	3 
113	1 
114	11 
115	3 
116	5 
117	12 
118	11 
119	6 
120	9 
121	3 
122	10 
123	4 
124	6 
125	7 
126	6 
127	2 
128	11 
129	5 
130	8 
131	3 
132	2 
133	5 
134	7 
135	3 
136	1 
137	2 
138	9 
139	7 
140	6 
141	10 
142	7 
143	2 
144	4 
145	8 
146	11 
147	2 
148	5 
149	6 
150	7 
151	10 
152	3 
153	2 
154	12 
155	12 
156	2 
157	3 
158	4 
159	8 
160	2 
161	7 
162	12 
163	9 
164	6 
165	7 
166	8 
167	6 
168	4 
169	2 
170	9 
171	5 
172	1 
173	3 
174	5 
175	6 
176	12 
177	8 
178	9 
179	10 
180	4 
181	4 
182	11 
183	12 
184	5 
185	6 
186	11 
187	8 
188	8 
189	10 
190	12 
191	12 
192	5 
193	12 
194	5 
195	8 
196	9 
197	11 
198	3 
199	11 
200	12 
201	10 
202	12 
203	7 
204	1 
205	3 
206	12 
207	2 
208	8 
209	12 
210	3 
211	12 
212	9 
213	8 
214	2 
215	10 
216	4 
217	3 
218	5 
219	6 
220	12 
221	12 
222	1 
223	12 
224	12 
225	2 
226	6 
227	1 
228	3 
229	4 
230	2 
231	11 
232	6 
233	5 
234	3 
235	4 
236	3 
237	4 
238	2 
239	2 
240	8 
241	1 
242	9 
243	12 
244	6 
245	9 
246	9 
247	1 
248	9 
249	9 
250	7 
251	3 
252	1 
253	9 
254	4 
255	12 
256	10 
257	9 
258	12 
259	11 
260	11 
261	12 
262	9 
263	2 
264	10 
265	5 
266	11 
267	7 
268	7 
269	8 
270	9 
271	4 
272	3 
273	12 
274	1 
275	3 
276	9 
277	11 
278	8 
279	5 
280	7 
281	8 
282	3 
283	6 
284	10 
285	7 
286	11 
287	9 
288	12 
289	11 
290	10 
291	8 
292	10 
293	2 
294	10 
295	3 
296	7 
297	1 
298	2 
299	3 
300	8 
301	2 
302	12 
303	4 
304	2 
305	12 
306	4 
307	7 
308	4 
309	8 
310	11 
311	3 
312	1 
313	4 
314	12 
315	4 
316	6 
317	2 
318	11 
319	11 
320	5 
321	4 
322	4 
323	5 
324	12 
325	5 
326	7 
327	3 
328	8 
329	4 
330	3 
331	2 
332	3 
333	10 
334	12 
335	4 
336	2 
337	7 
338	11 
339	7 
340	6 
341	10 
342	7 
343	4 
344	6 
345	5 
346	8 
347	2 
348	12 
349	8 
350	8 
351	1 
352	7 
353	4 
354	7 
355	8 
356	4 
357	7 
358	4 
359	3 
360	3 
361	1 
362	5 
363	4 
364	3 
365	4 
366	9 
367	3 
368	4 
369	4 
370	10 
371	1 
372	10 
373	3 
374	12 
375	10 
376	4 
377	7 
378	10 
379	5 
380	7 
381	11 
382	9 
383	1 
384	3 
385	6 
386	2 
387	8 
388	3 
389	11 
390	1 
391	12 
392	3 
393	5 
394	4 
395	2 
396	12 
397	2 
398	7 
399	10 
400	3 
401	7 
402	7 
403	3 
404	3 
405	3 
406	1 
407	7 
408	6 
409	1 
410	8 
411	3 
412	4 
413	12 
414	10 
415	11 
416	9 
417	6 
418	8 
419	7 
420	3 
421	1 
422	8 
423	1 
424	10 
425	3 
426	10 
427	3 
428	12 
429	2 
430	9 
431	9 
432	11 
433	7 
434	9 
435	1 
436	8 
437	6 
438	2 
439	2 
440	11 
441	8 
442	7 
443	10 
444	6 
445	12 
446	11 
447	3 
448	11 
449	1 
450	7 
451	6 
452	7 
453	7 
454	5 
455	4 
456	8 
457	5 
458	5 
459	1 
460	7 
461	1 
462	10 
463	7 
464	7 
465	3 
466	4 
467	5 
468	11 
469	12 
470	7 
471	3 
472	5 
473	2 
474	3 
475	11 
476	8 
477	6 
478	5 
479	12 
480	7 
481	5 
482	1 
483	8 
484	1 
485	9 
486	11 
487	4 
488	6 
489	9 
490	10 
491	12 
492	1 
493	9 
494	3 
495	1 
496	5 
497	7 
498	6 
499	6 
500	7 
501	4 
502	3 
503	5 
504	7 
505	8 
506	9 
507	5 
508	12 
509	5 
510	3 
511	10 
512	1 
513	6 
514	11 
515	7 
516	12 
517	4 
518	5 
519	3 
520	7 
521	5 
522	9 
523	3 
524	8 
525	1 
526	10 
527	9 
528	2 
529	11 
530	2 
531	11 
532	4 
533	12 
534	11 
535	6 
536	3 
537	7 
538	5 
539	12 
540	11 
541	7 
542	2 
543	8 
544	11 
545	11 
546	12 
547	6 
548	5 
549	7 
550	7 
551	8 
552	12 
553	11 
554	2 
555	11 
556	6 
557	3 
558	3 
559	4 
560	10 
561	12 
562	9 
563	10 
564	11 
565	12 
566	4 
567	11 
568	9 
569	11 
570	2 
571	2 
572	2 
573	5 
574	6 
575	9 
576	8 
577	2 
578	5 
579	9 
580	6 
581	12 
582	3 
583	10 
584	11 
585	12 
586	3 
587	7 
588	5 
589	3 
590	9 
591	5 
592	8 
593	12 
594	1 
595	7 
596	3 
597	6 
598	12 
599	3 
600	11 
601	7 
602	6 
603	5 
604	10 
605	5 
606	7 
607	2 
608	9 
609	5 
610	4 
611	11 
612	4 
613	3 
614	9 
615	5 
616	7 
617	6 
618	10 
619	5 
620	10 
621	4 
622	9 
623	12 
624	8 
625	12 
626	8 
627	7 
628	3 
629	5 
630	2 
631	7 
632	1 
633	5 
634	12 
635	7 
636	5 
637	8 
638	12 
639	9 
640	7 
641	3 
642	10 
643	12 
644	2 
645	4 
646	7 
647	7 
648	10 
649	4 
650	10 
651	10 
652	7 
653	5 
654	3 
655	3 
656	1 
657	9 
658	11 
659	10 
660	8 
661	1 
662	11 
663	8 
664	11 
665	6 
666	4 
667	2 
668	5 
669	4 
670	7 
671	4 
672	12 
673	10 
674	12 
675	7 
676	7 
677	3 
678	2 
679	7 
680	2 
681	7 
682	2 
683	12 
684	3 
685	4 
686	6 
687	5 
688	2 
689	5 
690	6 
691	8 
692	10 
693	3 
694	10 
695	3 
696	12 
697	12 
698	5 
699	7 
700	6 
701	11 
702	5 
703	11 
704	5 
705	10 
706	12 
707	9 
708	1 
709	3 
710	8 
711	2 
712	12 
713	1 
714	5 
715	5 
716	6 
717	2 
718	1 
719	3 
720	6 
721	9 
722	12 
723	7 
724	5 
725	6 
726	2 
727	12 
728	6 
729	11 
730	8 
731	4 
732	8 
733	6 
734	3 
735	4 
736	5 
737	2 
738	2 
739	11 
740	6 
741	9 
742	3 
743	7 
744	7 
