1	63
1	288
1	455
1	552
1	772
1	825
1	851
1	904
1	925
1	929
2	54
2	588
2	591
2	619
2	761
2	850
2	872
2	944
2	954
2	989
3	115
3	172
3	536
3	626
3	833
3	886
3	890
3	942
3	968
3	987
4	336
4	422
4	564
4	748
4	838
4	904
4	949
4	966
4	973
4	995
5	297
5	763
5	818
5	824
5	850
5	867
5	895
5	896
5	968
5	995
6	225
6	855
6	886
6	924
6	933
6	941
6	962
6	976
6	987
6	991
7	191
7	651
7	654
7	692
7	867
7	916
7	934
7	953
7	988
7	990
8	471
8	597
8	713
8	749
8	750
8	842
8	869
8	879
8	946
8	971
9	30
9	619
9	781
9	796
9	826
9	835
9	911
9	972
9	973
9	986
10	273
10	561
10	637
10	652
10	822
10	868
10	891
10	906
10	984
10	989
11	472
11	529
11	615
11	617
11	687
11	784
11	905
11	915
11	973
11	986
12	124
12	456
12	748
12	863
12	889
12	966
12	973
12	983
12	996
12	998
13	142
13	326
13	352
13	601
13	652
13	701
13	780
13	923
13	979
13	992
14	62
14	416
14	453
14	454
14	716
14	930
14	938
14	959
14	976
14	987
15	409
15	522
15	567
15	665
15	779
15	968
15	989
15	995
15	997
15	999
16	748
16	766
16	794
16	880
16	906
16	919
16	927
16	947
16	964
16	981
17	643
17	718
17	892
17	896
17	929
17	951
17	975
17	979
17	980
17	1000
18	286
18	600
18	634
18	760
18	780
18	812
18	864
18	919
18	964
18	982
19	421
19	485
19	598
19	764
19	825
19	891
19	921
19	940
19	950
19	995
20	487
20	628
20	661
20	716
20	821
20	824
20	902
20	952
20	955
20	986
21	280
21	345
21	379
21	394
21	898
21	941
21	976
21	978
21	985
21	987
22	413
22	439
22	480
22	531
22	584
22	792
22	937
22	964
22	970
22	981
23	227
23	537
23	633
23	661
23	718
23	820
23	899
23	902
23	911
23	917
24	607
24	760
24	790
24	809
24	873
24	948
24	965
24	967
24	987
24	998
25	315
25	323
25	325
25	502
25	548
25	704
25	858
25	954
25	971
25	986
26	399
26	778
26	824
26	900
26	908
26	916
26	939
26	966
26	990
26	992
27	131
27	640
27	748
27	899
27	924
27	951
27	972
27	975
27	980
27	1000
28	177
28	307
28	597
28	672
28	790
28	903
28	941
28	958
28	959
28	987
29	90
29	104
29	642
29	730
29	883
29	892
29	900
29	907
29	988
29	994
30	9
30	269
30	358
30	478
30	544
30	636
30	702
30	905
30	911
30	972
31	102
31	324
31	345
31	618
31	653
31	704
31	838
31	872
31	882
31	906
32	112
32	131
32	403
32	411
32	563
32	734
32	745
32	906
32	934
32	988
33	370
33	705
33	751
33	852
33	857
33	916
33	930
33	944
33	951
33	992
34	148
34	279
34	310
34	503
34	545
34	618
34	629
34	668
34	986
34	992
35	175
35	320
35	637
35	814
35	864
35	889
35	907
35	940
35	949
35	987
36	471
36	621
36	720
36	804
36	829
36	879
36	924
36	935
36	967
36	980
37	342
37	404
37	422
37	470
37	554
37	652
37	675
37	688
37	923
37	932
38	99
38	427
38	582
38	804
38	815
38	860
38	862
38	890
38	899
38	969
39	384
39	717
39	891
39	931
39	964
39	965
39	967
39	974
39	981
39	998
40	449
40	491
40	603
40	633
40	714
40	724
40	784
40	815
40	974
40	981
41	132
41	790
41	812
41	906
41	959
41	966
41	978
41	987
41	991
41	998
42	122
42	322
42	353
42	396
42	504
42	794
42	831
42	928
42	950
42	962
43	258
43	309
43	339
43	582
43	605
43	674
43	722
43	805
43	846
43	993
44	156
44	265
44	358
44	503
44	571
44	578
44	882
44	905
44	965
44	986
45	207
45	293
45	720
45	759
45	803
45	903
45	938
45	941
45	976
45	991
46	672
46	730
46	758
46	839
46	843
46	874
46	876
46	942
46	969
46	971
47	58
47	508
47	515
47	523
47	636
47	728
47	742
47	886
47	942
47	971
48	192
48	578
48	602
48	653
48	714
48	784
48	838
48	843
48	859
48	863
49	210
49	454
49	572
49	607
49	667
49	787
49	823
49	948
49	950
49	957
50	364
50	559
50	685
50	751
50	840
50	846
50	885
50	914
50	988
50	994
51	130
51	566
51	746
51	774
51	799
51	916
51	940
51	966
51	973
51	996
52	645
52	682
52	771
52	783
52	824
52	914
52	918
52	934
52	962
52	979
53	273
53	341
53	420
53	765
53	857
53	867
53	939
53	988
53	992
53	993
54	2
54	680
54	808
54	883
54	954
54	957
54	963
54	965
54	974
54	978
55	567
55	651
55	659
55	673
55	694
55	749
55	872
55	942
55	988
55	990
56	140
56	434
56	839
56	865
56	868
56	903
56	915
56	933
56	941
56	991
57	159
57	493
57	719
57	840
57	906
57	957
57	958
57	978
57	985
57	991
58	47
58	327
58	417
58	474
58	614
58	862
58	879
58	890
58	975
58	993
59	339
59	491
59	785
59	821
59	839
59	918
59	938
59	979
59	989
59	999
60	479
60	494
60	693
60	713
60	777
60	786
60	833
60	924
60	942
60	1000
61	141
61	330
61	400
61	510
61	533
61	661
61	874
61	879
61	969
61	977
62	14
62	301
62	778
62	829
62	893
62	896
62	951
62	960
62	972
62	1000
63	1
63	143
63	232
63	428
63	565
63	672
63	723
63	984
63	993
63	995
64	401
64	438
64	624
64	761
64	861
64	904
64	949
64	966
64	973
64	996
65	112
65	373
65	388
65	425
65	512
65	853
65	901
65	935
65	971
65	994
66	560
66	636
66	709
66	788
66	859
66	939
66	961
66	986
66	988
66	992
67	106
67	216
67	749
67	791
67	915
67	930
67	933
67	969
67	976
67	985
68	238
68	260
68	435
68	895
68	931
68	950
68	965
68	967
68	974
68	988
69	86
69	511
69	527
69	776
69	909
69	915
69	925
69	959
69	978
69	986
70	569
70	579
70	766
70	768
70	866
70	905
70	929
70	970
70	977
70	995
71	135
71	405
71	599
71	627
71	675
71	686
71	758
71	819
71	869
71	879
72	89
72	788
72	789
72	801
72	822
72	859
72	944
72	972
72	977
72	988
73	323
73	609
73	653
73	655
73	668
73	872
73	892
73	926
73	927
73	954
74	653
74	722
74	778
74	837
74	876
74	951
74	965
74	975
74	984
74	1000
75	212
75	296
75	347
75	480
75	652
75	770
75	844
75	923
75	960
75	997
76	539
76	697
76	878
76	880
76	888
76	964
76	968
76	983
76	995
76	999
77	380
77	401
77	434
77	515
77	647
77	802
77	923
77	932
77	958
77	983
78	290
78	394
78	731
78	894
78	936
78	942
78	945
78	958
78	961
78	994
79	150
79	357
79	376
79	418
79	607
79	667
79	670
79	679
79	853
79	912
80	266
80	406
80	528
80	775
80	919
80	938
80	962
80	964
80	970
80	982
81	97
81	275
81	373
81	427
81	558
81	645
81	673
81	825
81	924
81	942
82	511
82	651
82	838
82	841
82	944
82	955
82	976
82	988
82	990
82	992
83	488
83	595
83	613
83	770
83	783
83	807
83	848
83	901
83	948
83	952
84	467
84	502
84	591
84	595
84	724
84	801
84	882
84	954
84	978
84	986
85	166
85	390
85	551
85	691
85	806
85	825
85	858
85	871
85	904
85	996
86	69
86	489
86	592
86	769
86	898
86	933
86	978
86	987
86	990
86	993
87	579
87	729
87	790
87	796
87	856
87	887
87	909
87	915
87	985
87	998
88	290
88	419
88	710
88	768
88	804
88	814
88	897
88	953
88	973
88	996
89	72
89	436
89	813
89	830
89	857
89	867
89	871
89	888
89	988
89	992
90	29
90	385
90	511
90	756
90	816
90	826
90	870
90	913
90	928
90	945
91	604
91	681
91	852
91	913
91	920
91	922
91	930
91	956
91	976
91	997
92	511
92	801
92	818
92	885
92	888
92	944
92	948
92	983
92	995
92	999
93	425
93	741
93	827
93	918
93	930
93	941
93	959
93	976
93	984
93	985
94	159
94	350
94	559
94	607
94	637
94	940
94	966
94	984
94	996
94	997
95	311
95	524
95	665
95	672
95	841
95	846
95	918
95	921
95	984
95	993
96	109
96	512
96	708
96	815
96	837
96	842
96	972
96	973
96	980
96	1000
97	81
97	267
97	497
97	647
97	745
97	795
97	809
97	811
97	932
97	968
98	211
98	421
98	806
98	866
98	874
98	919
98	927
98	970
98	981
98	982
99	38
99	185
99	383
99	488
99	803
99	817
99	941
99	955
99	968
99	979
100	739
100	740
100	778
100	858
100	874
100	899
100	951
100	972
100	980
100	1000
101	601
101	651
101	677
101	834
101	868
101	892
101	907
101	953
101	961
101	994
102	31
102	326
102	346
102	753
102	763
102	824
102	836
102	925
102	956
102	968
103	241
103	419
103	743
103	776
103	806
103	842
103	910
103	922
103	923
103	993
104	29
104	116
104	618
104	651
104	694
104	745
104	753
104	944
104	988
104	990
105	342
105	503
105	507
105	544
105	629
105	689
105	862
105	882
105	940
105	954
106	67
106	232
106	531
106	716
106	717
106	720
106	825
106	880
106	983
106	989
107	300
107	472
107	496
107	654
107	698
107	714
107	718
107	872
107	956
107	986
108	426
108	555
108	855
108	909
108	915
108	927
108	959
108	976
108	987
108	997
109	96
109	114
109	773
109	840
109	845
109	885
109	927
109	962
109	989
109	994
110	395
110	501
110	556
110	649
110	826
110	894
110	901
110	919
110	962
110	969
110	994
111	200
111	399
111	680
111	782
111	800
111	837
111	895
111	963
111	967
111	993
111	998
112	32
112	65
112	628
112	678
112	695
112	802
112	833
112	874
112	899
112	946
112	994
113	370
113	576
113	708
113	732
113	860
113	876
113	893
113	972
113	975
113	980
113	1000
114	109
114	322
114	373
114	569
114	658
114	766
114	894
114	919
114	964
114	981
114	982
115	3
115	275
115	336
115	344
115	626
115	709
115	890
115	942
115	969
115	976
115	998
116	104
116	129
116	294
116	362
116	505
116	571
116	687
116	736
116	815
116	835
116	987
117	264
117	445
117	571
117	585
117	712
117	841
117	883
117	895
117	921
117	950
117	993
118	194
118	433
118	540
118	687
118	703
118	924
118	925
118	947
118	970
118	977
118	981
119	282
119	416
119	498
119	728
119	807
119	918
119	934
119	937
119	952
119	955
119	957
120	392
120	553
120	757
120	807
120	853
120	906
120	933
120	938
120	976
120	987
120	991
121	342
121	447
121	628
121	719
121	777
121	886
121	913
121	931
121	952
121	967
121	971
122	42
122	705
122	751
122	891
122	908
122	944
122	988
122	990
122	991
122	992
122	998
123	140
123	181
123	200
123	736
123	773
123	856
123	870
123	887
123	894
123	900
123	945
124	12
124	238
124	763
124	854
124	891
124	925
124	952
124	955
124	981
124	983
124	985
125	652
125	676
125	744
125	759
125	925
125	926
125	932
125	936
125	964
125	967
125	999
126	230
126	430
126	479
126	512
126	688
126	774
126	785
126	850
126	979
126	995
126	999
127	138
127	726
127	787
127	811
127	839
127	895
127	931
127	957
127	961
127	963
127	994
128	424
128	742
128	793
128	877
128	919
128	927
128	963
128	964
128	970
128	977
128	991
129	116
129	194
129	481
129	573
129	594
129	723
129	775
129	905
129	913
129	922
129	986
