1	7 
2	13 
3	8 
4	11 
5	10 
6	3 
7	1 
8	4 
9	12 
10	7 
11	12 
12	12 
13	10 
14	4 
15	8 
16	8 
17	11 
18	3 
19	3 
20	7 
21	10 
22	11 
23	11 
24	3 
25	11 
26	6 
27	10 
28	9 
29	2 
30	4 
31	11 
32	10 
33	3 
34	5 
35	8 
36	10 
37	8 
38	12 
39	6 
40	10 
41	8 
42	7 
43	12 
44	11 
45	11 
46	4 
47	6 
48	1 
49	9 
50	6 
51	9 
52	7 
53	4 
54	2 
55	5 
56	1 
57	6 
58	10 
59	7 
60	6 
61	5 
62	11 
63	3 
64	11 
65	8 
66	8 
67	13 
68	11 
69	12 
70	4 
71	8 
72	10 
73	9 
74	11 
75	1 
76	8 
77	6 
78	3 
79	11 
80	7 
81	13 
82	9 
83	11 
84	3 
85	5 
86	8 
87	6 
88	11 
89	10 
90	11 
91	4 
92	2 
93	5 
94	13 
95	4 
96	2 
97	13 
98	11 
99	11 
100	11 
101	5 
102	6 
103	5 
104	7 
105	8 
106	2 
107	4 
108	9 
109	11 
110	3 
111	5 
112	9 
113	2 
114	8 
115	4 
116	4 
117	4 
118	8 
119	11 
120	12 
121	1 
122	11 
123	11 
124	10 
125	11 
126	2 
127	13 
128	13 
129	9 
130	3 
131	3 
132	8 
133	6 
134	9 
135	4 
136	3 
137	11 
138	3 
139	4 
140	4 
141	9 
142	9 
143	7 
144	8 
145	1 
146	9 
147	4 
148	13 
149	11 
150	2 
151	10 
152	10 
153	4 
154	8 
155	10 
156	7 
157	5 
158	12 
159	4 
160	3 
161	5 
162	6 
163	4 
164	1 
165	11 
166	9 
167	4 
168	11 
169	13 
170	8 
171	8 
172	11 
173	5 
174	13 
175	10 
176	4 
177	6 
178	11 
179	5 
180	10 
181	8 
182	8 
183	6 
184	9 
185	4 
186	11 
187	13 
188	2 
189	2 
190	6 
191	7 
192	12 
193	1 
194	4 
195	3 
196	1 
197	4 
198	8 
199	7 
200	7 
201	2 
202	2 
203	2 
204	9 
205	13 
206	9 
207	9 
208	10 
209	7 
210	11 
211	4 
212	12 
213	6 
214	1 
215	9 
216	9 
217	4 
218	8 
219	3 
220	9 
221	1 
222	13 
223	3 
224	13 
225	4 
226	8 
227	5 
228	13 
229	10 
230	4 
231	11 
232	8 
233	11 
234	13 
235	13 
236	3 
237	1 
238	9 
239	7 
240	6 
241	4 
242	5 
243	7 
244	7 
245	1 
246	1 
247	6 
248	6 
249	10 
250	3 
251	13 
252	2 
